JobName,SubmitTime,StartTime,FinishTime,SLR,CriticalPathTime,TotalCPUTicks,Stretch,Speedup,
j1,0,0,5242,1.0,5242,83872,0.0625,16.0
j2,3494,3494,9413,2.58358795286,2291,61319,0.0965279929549,10.3596891367
j3,6988,6988,14561,1.69570085087,4466,69936,0.108284717456,9.23491350852
j4,9542,10558,14844,7.23328785812,733,6591,0.80443028372,1.24311580536
j5,12456,14561,18066,2.0466982853,2741,39010,0.143809279672,6.95365418895
j6,12730,14580,31026,2.68742655699,6808,173384,0.105523000969,9.47660690861
j7,14355,28411,33335,5.39357772094,3519,52262,0.363170181011,2.75353003161
j8,21579,33335,393824,82.3550884956,4520,53655,6.93775044264,0.144138940751
j9,23756,34861,64808,1.37082178515,29947,299470,0.137082178515,7.29489428042
j10,25991,25991,463881,134.487100737,3256,50786,8.62225810263,0.11597889881
j11,38468,38468,66791,16.4764397906,1719,29600,0.956858108108,1.04508703174
j12,40584,64808,67179,59.1,450,6361,4.18094639208,0.239180297048
j13,41817,67179,71868,6.40882917466,4689,39156,0.76746858719,1.30298492563
j14,42082,67179,75751,10.3948749614,3239,85992,0.391536421993,2.55404080905
j15,43713,75139,79245,53.9180576631,659,12724,2.79251807608,0.358099741078
j16,47296,76337,91028,6.84274761383,6391,161143,0.271386284232,3.68478459709
j17,47826,88870,91567,97.2022222222,450,6600,6.62742424242,0.150888182712
j18,54540,91294,97851,9.55038588754,4535,88665,0.48847910675,2.04717046478
j19,54815,96893,98250,92.2186836518,471,6074,7.15097135331,0.139841141936
j20,58509,97851,98485,353.769911504,113,1485,26.9198653199,0.037147288373
j21,58762,98277,108082,8.52549697494,5785,114178,0.431957119585,2.31504460665
j22,58823,106126,119810,4.45681087401,13684,13684,4.45681087401,0.224375686622
j23,63580,106400,109995,12.9109874826,3595,22328,2.07878000717,0.481051384251
j24,64150,107573,122096,7.33215234721,7903,186394,0.310879105551,3.21668449936
j25,65080,108082,127061,13.1734325186,4705,49767,1.24542367432,0.802939610526
j26,72846,122915,127396,16.6717603912,3272,34343,1.58838773549,0.629569202566
j27,74919,127227,127583,255.650485437,206,4361,12.0761293281,0.082807990278
j28,76349,127227,128384,53.0969387755,980,6015,8.65087281796,0.115595272413
j29,76530,127596,128226,277.935483871,186,4211,12.2764189029,0.0814569792634
j30,76780,128133,129891,64.2212817412,827,20057,2.64800319091,0.377643049462
j31,76955,128843,139065,6.73498156582,9222,177762,0.349399759229,2.86205119948
j32,77790,139065,140205,67.3300970874,927,16907,3.69166617377,0.27088039734
j33,85196,140062,146427,10.2995794786,5945,66297,0.923586285956,1.08273586909
j34,85900,140233,145864,173.306358382,346,4469,13.4177668382,0.0745280501634
j35,88662,145088,157024,8.05395852969,8488,137060,0.498774259448,2.00491501126
j36,88848,151625,160994,8.8381722406,8163,100159,0.720314699628,1.38828209464
j37,94558,158378,158499,528.438016529,121,121,528.438016529,0.00189236952816
j38,98731,159821,164106,18.6625749358,3503,65576,0.996934854215,1.00307456979
j39,98736,162682,166246,25.4083552879,2657,34348,1.96547106091,0.508783883869
j40,101468,165596,173340,13.369047619,5376,58170,1.23555097129,0.809355520926
j41,102899,166058,179316,15.0102141033,5091,104123,0.733910855431,1.36256330398
j42,105322,176555,185731,17.9044756179,4491,109919,0.731529580873,1.36699871905
j43,109660,184688,185774,207.961748634,366,6716,11.3332340679,0.0882360669522
j44,114239,185731,196884,13.2465138644,6239,54215,1.524393618,0.655998548007
j45,114518,185774,198033,12.0130897583,6952,103437,0.807399673231,1.23854397414
j46,116776,198033,203757,37.3148863149,2331,43943,1.97940513847,0.505202285557
j47,121085,198642,205913,21.0700447094,4026,60084,1.41182344717,0.708303861932
j48,122915,204680,207692,43.0121765601,1971,44506,1.90484429066,0.52497729337
j49,125418,207236,209450,58.4773834377,1437,27914,3.01038905209,0.332182977913
j50,127272,209450,212053,32.570495582,2603,26333,3.21957239965,0.310600252415
j51,128435,209450,223092,6.93864535992,13642,54568,1.73466133998,0.57648140127
j52,129532,212053,219466,30.6523517382,2934,86218,1.04310004871,0.958680810372
j53,131805,219060,223857,36.2981072555,2536,57005,1.6148057188,0.619269543302
j54,135397,221653,235107,13.961075329,7142,159281,0.626000590152,1.59744258349
j55,137772,232052,235443,196.126506024,498,8780,11.1242596811,0.0898936224673
j56,144408,235443,235544,1939.06382979,47,1483,61.4538098449,0.0162723841292
j57,144773,235529,248643,20.2475633528,5130,62662,1.65762344004,0.603273322422
j58,144834,235544,263610,5.83981513349,20339,256330,0.463371435259,2.15809591163
j59,147444,252204,269797,10.6449451888,11494,115823,1.05637913022,0.946629833351
j60,158124,265935,269584,321.21037464,347,9387,11.8738681155,0.0842185537413
j61,162949,269584,271244,208.66088632,519,7557,14.3304221252,0.069781615033
j62,163340,269999,276921,25.8962608299,4386,70250,1.6168113879,0.61850133385
j63,163654,272535,286165,11.1831127339,10955,162571,0.753584587657,1.3269910457
j64,166581,286088,289664,48.192247455,2554,55974,2.19893164684,0.454766295914
j65,173354,307107,308329,290.268817204,465,18594,7.25906206303,0.13775884423
j66,175686,307869,312645,31.427030748,4358,43801,3.12684641903,0.31981103834
